Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Ашан,Пирог Венский [Ашан],189 кКал,"5,2 г","4,3 г","39,8 г"
Ашан,Пирог Домашний с Капустой [Ашан],245 кКал,6 г,"10,3 г","31,7 г"
Ашан,Пирог Домашний с Творогом [Ашан],346 кКал,"10,4 г","13,4 г","45,8 г"
Ашан,Пирог Дрожжевой Ватрушка [Ашан],266 кКал,"9,4 г","8,1 г",39 г
Ашан,Пирог Дрожжевой с Вишней [Ашан],292 кКал,"6,9 г","6,4 г","51,6 г"
Ашан,Пирог Осетинский с Сыром [Ашан],182 кКал,11 г,15 г,23 г
Ашан,Пирог Открытый Мясной с Грибами [Ашан],294 кКал,6 г,"3,3 г","59,7 г"
Ашан,Пирог Открытый с Курой и Грибами [Ашан],345 кКал,7 г,"4,6 г","67,7 г"
Ашан,Пирог Открытый Фруктовый [Ашан],257 кКал,"5,4 г","3,3 г","51,3 г"
Ашан,Пирог с Вишней [Ашан],283 кКал,4 г,12 г,42 г
Ашан,Пирог с Картофелем и Грибами [Ашан],257 кКал,"6,9 г",9 г,37 г
Ашан,Пирог с Мясом [Ашан],287 кКал,12 г,"11,6 г","33,8 г"
Ашан,Пирог с Черникой [Ашан],218 кКал,7 г,7 г,32 г
Ашан,Пирог с Яблоком [Ашан],245 кКал,"5,8 г","5,4 г","43,2 г"
Ашан,Пирог Шагане [Ашан],420 кКал,"5,6 г","19,2 г","56,1 г"
Ашан,Пирог Шарлотка [Ашан],283 кКал,4 г,12 г,42 г
Ашан,Пирожки с Клубникой [Ашан],285 кКал,"6,9 г","6,4 г","49,7 г"
Ашан,Пирожки с Черникой [Ашан],286 кКал,"6,9 г","6,4 г",50 г
Ашан,Пирожное Павлова [Ашан],390 кКал,12 г,33 г,85 г
Ашан,Пирожок с Вишней [Ашан],252 кКал,8 г,4 г,46 г
Ашан,Пирожок с Капустой [Ашан],177 кКал,5 г,5 г,31 г
Ашан,Пирожок с Картофелем [Ашан],192 кКал,"4,8 г","8,8 г","30,2 г"
Ашан,Пирожок с Мясом [Ашан],337 кКал,"14,3 г","13,8 г","38,9 г"
Ашан,Пирожок с Творогом [Ашан],233 кКал,"12,7 г",5 г,"34,4 г"
Ашан,Пирожок с Яйцом и Луком [Ашан],255 кКал,9 г,"7,5 г",38 г
Ашан,Пицца 4 Сыра [Ашан],267 кКал,11 г,15 г,22 г
Ашан,Пицца Regina [Ашан],226 кКал,"9,6 г",11 г,21 г
Ашан,Плетенка с Кунжутом [Ашан],263 кКал,"7,5 г","2,9 г","50,5 г"
Ашан,Плетенка с Маком [Ашан],263 кКал,"7,5 г","2,9 г","50,5 г"
Ашан,Плов Овощной [Ашан],271 кКал,"9,6 г","5,2 г","68,1 г"
Ашан,Плов с Говядиной [Ашан],180 кКал,5 г,"7,5 г",17 г
Ашан,Плов с Курицей [Ашан],160 кКал,"5,5 г",7 г,18 г
Ашан,Плов с Мясом Говядины [Ашан],175 кКал,"10,6 г","5,8 г","20,1 г"
Ашан,Плов Тяхан Овощной [Ашан],155 кКал,3 г,"5,8 г","22,8 г"
Ашан,Плов Тяхан с Курицей [Ашан],144 кКал,"5,9 г","4,8 г","19,4 г"
Ашан,Пломбир Ваниль Бурбон [Ашан],270 кКал,"3,5 г",13 г,33 г
Ашан,Пломбир Ванильный [Ашан],230 кКал,3 г,15 г,20 г
Ашан,Пломбир Ванильный в Вафельном Стаканчике [Ашан],210 кКал,"3,5 г","11,5 г",23 г
Ашан,Пломбир Вкус Клубника [Ашан],280 кКал,"3,5 г","12,5 г",38 г
Ашан,Пломбир с Клубничным Джемом [Ашан],210 кКал,"2,5 г",11 г,25 г
Ашан,Пломбир со Вкусом Клубники [Ашан],210 кКал,"2,5 г","9,5 г","27,5 г"
Ашан,Пломбир Шоколадный [Ашан],210 кКал,"3,5 г","11,5 г",24 г
Ашан,Пломбир Шоколадный в Вафельном Стаканчике [Ашан],210 кКал,"3,5 г","11,5 г",24 г
Ашан,Плотва Вяленая [Ашан],105 кКал,15 г,"4,5 г",0 г
Ашан,Плюшка Московская [Ашан],375 кКал,"9,1 г","10,4 г","63,4 г"
Ашан,Плюшка с Джемом [Ашан],353 кКал,"6,9 г","7,8 г","63,8 г"
Ашан,Подушечки Шоколадные [Ашан],457 кКал,"6,3 г","18,5 г",69 г
Ашан,Полба [Ашан],350 кКал,12 г,2 г,72 г
Ашан,Полента [Ашан],380 кКал,"7,5 г",4 г,78 г
Ашан,Помело Сушеный [Ашан],339 кКал,"0,8 г","0,4 г","82,2 г"
Ашан,Помидор [Ашан],20 кКал,"0,6 г","0,2 г","4,2 г"
Ашан,Пончик [Ашан],323 кКал,"6,3 г","15,7 г","39,2 г"
Ашан,Пончик с Банановой Начинкой [Ашан],345 кКал,"7,9 г","14,3 г","46,1 г"
Ашан,Пончик с Карамельной Начинкой [Ашан],291 кКал,"6,3 г","11,4 г","40,9 г"
Ашан,Пончик с Лесной Ягодой [Ашан],340 кКал,8 г,15 г,45 г
Ашан,Пончик с Черничной Начинкой [Ашан],374 кКал,"8,7 г","18,8 г","42,3 г"
Ашан,Пончик с Шоколадом [Ашан],470 кКал,8 г,25 г,53 г
Ашан,Пончик Сливочный Крем [Ашан],345 кКал,"7,9 г","14,2 г","45,9 г"
Ашан,Пончики Берлинские [Ашан],207 кКал,"9,2 г","10,2 г","19,7 г"
Ашан,Пончики в Сахарной Пудре [Ашан],343 кКал,"7,9 г","14,6 г","44,9 г"
Ашан,Пончики Русские [Ашан],345 кКал,"7,9 г","14,3 г",46 г
Ашан,Пончики с Вареной Сгущенкой [Ашан],345 кКал,"7,9 г","14,2 г","45,9 г"
Ашан,Пончики с Вишневым Джемом [Ашан],290 кКал,"6,7 г","6,2 г","55,8 г"
Ашан,Пончики с Карамелью [Ашан],195 кКал,"8,5 г","10,6 г","16,4 г"
Ашан,Пончики с Кондитерским Кремом [Ашан],252 кКал,"7,9 г",7 г,"53,2 г"
Ашан,Пончики с Кремфил Карамель [Ашан],195 кКал,"8,5 г","10,6 г","16,4 г"
Ашан,Пончики с Лесной Ягодой [Ашан],320 кКал,"6,9 г","12,3 г","46,5 г"
Ашан,Пончики с Персиковой Начинкой [Ашан],374 кКал,"8,7 г","18,8 г","42,3 г"
Ашан,Пончики с Черничной Начинкой [Ашан],345 кКал,"7,9 г","14,2 г","45,9 г"
Ашан,Пончики с Шоколадной Начинкой [Ашан],267 кКал,"5,8 г","14,9 г","27,6 г"
Ашан,Пончики с Шоколадом [Ашан],318 кКал,"7,1 г","12,9 г","42,6 г"
Ашан,Пончики Сдобные с Вареной Сгущенкой [Ашан],290 кКал,"9,1 г","6,8 г",47 г
Ашан,Пончики Сдобные с Кремом [Ашан],290 кКал,"9,1 г","6,8 г",47 г
Ашан,Пончики со Сливочным Кремом [Ашан],345 кКал,"7,9 г","14,2 г","49,5 г"
Ашан,Попкорн [Ашан],452 кКал,8 г,20 г,60 г
Ашан,Пражское Пирожное [Ашан],394 кКал,"6,5 г","23,7 г","39,3 г"
Ашан,Проростки Бобов Сои [Ашан],43 кКал,"4,3 г","2,1 г",2 г
Ашан,Проростки Семян Гречки [Ашан],296 кКал,"10,8 г","3,2 г",56 г
Ашан,Проростки Семян Нута [Ашан],110 кКал,7 г,1 г,20 г
Ашан,Проростки Семян Овса [Ашан],221 кКал,"7,7 г","4,5 г","36,1 г"
Ашан,Проростки Семян Подсолнечника [Ашан],64 кКал,"2,3 г","5,6 г","1,1 г"
Ашан,Проростки Семян Пшеницы [Ашан],34 кКал,"1,4 г","0,2 г","6,7 г"
Ашан,Проростки Фасоли Маш [Ашан],30 кКал,3 г,"0,2 г","0,4 г"
Ашан,Пряник К Чаю [Ашан],341 кКал,"4,8 г","4,5 г","73,3 г"
Ашан,Пряник Шоколадный [Ашан],350 кКал,5 г,7 г,71 г
Ашан,Пряники Днепровские [Ашан],364 кКал,"5,3 г","5,7 г",74 г
Ашан,Пряники Медовые [Ашан],348 кКал,5 г,"6,5 г",71 г
Ашан,Пряники Ночка [Ашан],378 кКал,"6,3 г",6 г,76 г
Ашан,Пряники с Клюквенной Начинкой [Ашан],310 кКал,"3,5 г",1 г,73 г
Ашан,Пшеничные Сухари [Ашан],385 кКал,11 г,"4,9 г",72 г
Ашан,Пшено [Ашан],342 кКал,"11,5 г","3,3 г","66,5 г"
Ашан,Пюре Яблоко-Чернослив [Ашан],74 кКал,"0,7 г","0,6 г",16 г
Ашан,Равиоли с Мясной Начинкой и Итальянским Соусом [Ашан],84 кКал,"3,7 г","1,7 г","12,6 г"
Ашан,Равиоли с Овощами [Ашан],85 кКал,"3,1 г","1,4 г",14 г
Ашан,Равиоли с Овощной Начинкой [Ашан],84 кКал,"2,7 г","2,7 г","10,8 г"
Ашан,Рагу Свиное [Ашан],290 кКал,16 г,25 г,0 г
Ашан,Рататуй [Ашан],35 кКал,"0,9 г","1,2 г","4,5 г"
Ашан,Рахат Лукум с Миндалем [Ашан],380 кКал,1 г,4 г,84 г
Ашан,Рахат-Лукум [Ашан],316 кКал,"0,8 г","0,7 г","79,4 г"
Ашан,Рёбрышки Свиные в Шкуре [Ашан],280 кКал,8 г,27 г,0 г
Ашан,Редис [Ашан],19 кКал,"1,2 г","0,1 г","3,4 г"
Ашан,Репа [Ашан],30 кКал,"1,5 г","0,1 г","6,2 г"
Ашан,Ржаной Багет с Чесноком [Ашан],300 кКал,"6,5 г",14 г,"45,1 г"
Ашан,Риб Стейк из Говядины Премиум с Розмарином [Ашан],150 кКал,16 г,10 г,0 г
Ашан,Ризони [Ашан],350 кКал,"12,5 г","1,2 г","70,5 г"
Ашан,Рис Арборио [Ашан],340 кКал,"6,5 г",1 г,75 г
Ашан,Рис Басмати [Ашан],340 кКал,"9,5 г","0,2 г",75 г
Ашан,Рис Бурый и Красный [Ашан],350 кКал,7 г,2 г,75 г
Ашан,Рис Бурый и Красный [Ашан],217 кКал,"4,4 г","1,3 г","46,9 г"
Ашан,Рис Девзира для Плова [Ашан],360 кКал,10 г,2 г,72 г
Ашан,Рис Длиннозерный [Ашан],340 кКал,7 г,"0,4 г",77 г
Ашан,Рис Жасмин [Ашан],350 кКал,7 г,"0,5 г",80 г
Ашан,Рис Круглозерный [Ашан],330 кКал,"6,5 г","0,5 г",75 г
Ашан,Рис на Пару [Ашан],139 кКал,"1,9 г","5,8 г","19,8 г"
Ашан,Рис Отварной [Ашан],139 кКал,"1,9 г","5,8 г","19,8 г"
Ашан,Рис Пилав [Ашан],167 кКал,"2,6 г","5,6 г","26,3 г"
Ашан,Рис Пропаренный [Ашан],218 кКал,5 г,"0,3 г","48,7 г"
Ашан,Рис Пропаренный [Ашан],218 кКал,5 г,"0,3 г","48,7 г"
Ашан,Рис Рубин [Ашан],340 кКал,"7,5 г",2 г,69 г
Ашан,Рис с Курицей и Овощами [Ашан],148 кКал,5 г,8 г,14 г
Ашан,Рис с Овощами [Ашан],143 кКал,"3,2 г","2,6 г","26,6 г"
Ашан,Рисовая Каша на Сливках [Ашан],110 кКал,2 г,4 г,16 г
Ашан,Рисовые Хлебцы [Ашан],379 кКал,"8,8 г","1,9 г","80,3 г"
Ашан,Рисовые Хлебцы с Кунжутом БИО [Ашан],381 кКал,"8,4 г","3,4 г","77,5 г"
Ашан,Рисовые Хлопья с Какао [Ашан],379 кКал,5 г,"1,5 г",85 г
Ашан,Рогалик Зерновой [Ашан],245 кКал,"8,9 г","2,7 г","47,2 г"
Ашан,Рогалик с Банановым Кремом [Ашан],306 кКал,6 г,"7,2 г","52,2 г"
Ашан,Рожки [Ашан],320 кКал,10 г,1 г,67 г
Ашан,Розан с Джемом [Ашан],423 кКал,"6,8 г","21,2 г",68 г
Ашан,Розан с Кремом [Ашан],362 кКал,"4,5 г","13,6 г","55,3 г"
Ашан,Розан с Кремом и Персиком [Ашан],387 кКал,"5,9 г","16,6 г","53,4 г"
Ашан,Розан с Малиной и Ванильным Кремом [Ашан],360 кКал,"3,5 г",23 г,33 г
Ашан,Ролл с Ветчиной и Сыром [Ашан],126 кКал,"5,3 г",10 г,"3,6 г"
Ашан,Ролл с Курицей [Ашан],160 кКал,8 г,3 г,25 г
Ашан,Ролл с Лососем [Ашан],362 кКал,"10,5 г","3,5 г",57 г
Ашан,Ролл Филадельфия [Ашан],114 кКал,"9,3 г","7,9 г","1,3 г"
Ашан,Ролл Цезарь [Ашан],362 кКал,"10,5 г","3,5 г",57 г
Ашан,Ромштекс Говяжий [Ашан],123 кКал,19 г,5 г,0 г
Ашан,Ромштекс из Говядины [Ашан],123 кКал,19 г,5 г,0 г
Ашан,Ромштекс из Говядины Фермерский [Ашан],150 кКал,16 г,10 г,0 г
Ашан,Ромштекс из Телятины [Ашан],90 кКал,18 г,2 г,0 г
Ашан,Ростбиф из Мраморной Говядины [Ашан],180 кКал,18 г,12 г,0 г
Ашан,Роше Кокосовое [Ашан],315 кКал,"26,6 г","0,4 г","38,4 г"
Ашан,"Рулет ""Славянский"" из Свинины ""Фермерской"" [Ашан]",310 кКал,29 г,10 г,0 г
Ашан,Рулет Венский Фруктовый [Ашан],270 кКал,4 г,"5,5 г",15 г
Ашан,Рулет из Кеты [Ашан],195 кКал,24 г,11 г,0 г
Ашан,Рулет из Лаваша с Курицей [Ашан],173 кКал,"16,6 г","5,9 г","13,5 г"
Ашан,Рулет из Лаваша с Курицей и Сыром [Ашан],276 кКал,25 г,16 г,40 г
Ашан,Рулет из Лаваша с Рыбой [Ашан],384 кКал,"14,5 г",30 г,"13,9 г"
Ашан,Рулет из Лаваша с Семгой [Ашан],170 кКал,10 г,"7,3 г","16,3 г"
Ашан,Рулет из Форели г/К [Ашан],165 кКал,21 г,9 г,0 г
Ашан,Рулет Кальмара г/К [Ашан],110 кКал,18 г,"4,2 г",0 г
Ашан,Рулет Кеты г/К Филе [Ашан],195 кКал,24 г,11 г,0 г
Ашан,Рулет Крабовый [Ашан],186 кКал,7 г,"11,5 г",13 г
Ашан,Рулет Куриный [Ашан],230 кКал,16 г,18 г,"0,2 г"
Ашан,Рулет Куриный в Маринаде [Ашан],141 кКал,"14,6 г","6,2 г","6,8 г"
Ашан,Рулет Куриный Оригинальный [Ашан],298 кКал,15 г,26 г,0 г
Ашан,Рулет Мясной [Ашан],190 кКал,14 г,13 г,2 г
Ашан,Рулет по-Кавказски [Ашан],200 кКал,8 г,16 г,6 г
Ашан,Рулет с Красной Рыбой [Ашан],167 кКал,"19,4 г","13,8 г","6,8 г"
Ашан,Рулет с Маковой Начинкой [Ашан],362 кКал,"6,3 г",22 г,"45,6 г"
Ашан,Рулет с Повидлом и Изюмом [Ашан],401 кКал,"5,7 г","16,8 г","56,3 г"
Ашан,Рулет Сазана [Ашан],196 кКал,25 г,15 г,0 г
Ашан,Рулет Самарский [Ашан],138 кКал,12 г,10 г,0 г
Ашан,Рулет Сдобный с Маком [Ашан],363 кКал,"9,9 г",10 г,"56,9 г"
Ашан,Рулет со Сливочным Кремом [Ашан],274 кКал,"5,1 г","8,4 г","44,1 г"
Ашан,Рулет Сулугуни с Чесноком и Перцем [Ашан],320 кКал,25 г,20 г,10 г
Ашан,Рулетик Вишня [Ашан],248 кКал,"7,6 г","9,2 г","33,6 г"
Ашан,Рулетик Мак Ваниль [Ашан],334 кКал,"7,6 г","7,9 г","58,2 г"
Ашан,Рулетик с Вишней [Ашан],326 кКал,"5,2 г",10 г,54 г
Ашан,Рулетик с Корицей [Ашан],370 кКал,"9,9 г","12,3 г","48,5 г"
Ашан,Рулетик с Лимоном [Ашан],326 кКал,"5,2 г",10 г,54 г
Ашан,Рулетик с Творогом [Ашан],345 кКал,8 г,"18,5 г","35,8 г"
Ашан,Рулетик со Шпинатом и Сыром [Ашан],248 кКал,"7,6 г","9,2 г","33,6 г"
Ашан,Рулетики Ветчинные с Сыром [Ашан],244 кКал,"18,6 г","16,6 г",4 г
Ашан,Рулетики из Ветчины [Ашан],279 кКал,11 г,"24,8 г","3,1 г"
Ашан,Рулетики с Абрикосом [Ашан],340 кКал,4 г,"17,4 г",42 г
Ашан,Рулетики с Маком [Ашан],345 кКал,8 г,"18,5 г","35,8 г"
Ашан,Рулетики с Яблоком и Корицей [Ашан],336 кКал,"8,6 г","17,2 г","35,8 г"
Ашан,Рыба Жареная Порционная [Ашан],153 кКал,"16,8 г","8,6 г","2,3 г"
Ашан,Рыба Запечённая [Ашан],146 кКал,"19,2 г","5,7 г","4,6 г"
Ашан,Рыба Минтай Жареная [Ашан],105 кКал,"16,7 г",1 г,"7,4 г"
Ашан,Рыба Паровая [Ашан],244 кКал,"8,8 г","2,3 г","10,7 г"
Ашан,Рыба Паровая с Рисом и Овощами [Ашан],116 кКал,"7,3 г","3,7 г","13,3 г"
Ашан,Рыба под Маринадом [Ашан],103 кКал,16 г,5 г,"10,5 г"
Ашан,Рыбное Филе в Панировке [Ашан],156 кКал,"14,5 г",2 г,20 г
Ашан,Рыбное Филе Жареное [Ашан],156 кКал,"14,5 г",2 г,20 г
Ашан,Ряженка [Ашан],58 кКал,3 г,"3,2 г","4,2 г"
Ашан,Ряпушка Горячего Копчения [Ашан],147 кКал,21 г,7 г,0 г
Ашан,Ряпушка Холодного Копчения [Ашан],190 кКал,25 г,10 г,0 г
Ашан,Салат [Ашан],25 кКал,"1,3 г","0,1 г","4,7 г"
Ашан,Салат Ананас/Апельсин [Ашан],43 кКал,"0,7 г","0,2 г","9,7 г"
Ашан,Салат Ананас/Манго [Ашан],50 кКал,"0,5 г","0,2 г","11,6 г"
Ашан,Салат Баклажаны Жаренные [Ашан],115 кКал,"3,4 г","6,5 г","10,6 г"
Ашан,Салат Бар [Ашан],19 кКал,"0,9 г","0,1 г","3,5 г"
Ашан,Салат Боярский [Ашан],226 кКал,"6,5 г","20,1 г","4,8 г"
Ашан,Салат Весенний [Ашан],161 кКал,"1,1 г","3,2 г","9,2 г"
Ашан,Салат Витаминный [Ашан],100 кКал,"1,5 г","7,5 г",9 г
Ашан,Салат Греческий [Ашан],208 кКал,"4,2 г","20,1 г","2,7 г"
Ашан,Салат Грибная Поляна [Ашан],201 кКал,"8,3 г","14,6 г","9,2 г"
Ашан,Салат Гурман [Ашан],150 кКал,"5,2 г",12 г,"5,3 г"
Ашан,Салат Дачный [Ашан],95 кКал,"1,9 г",5 г,"10,6 г"
Ашан,Салат Детокс [Ашан],26 кКал,"2,3 г","0,4 г","3,4 г"
Ашан,Салат Дольки Фруктов [Ашан],44 кКал,"0,5 г","0,1 г","10,3 г"
Ашан,Салат Загадка [Ашан],192 кКал,"11,7 г","15,2 г","2,2 г"
Ашан,Салат Зелёный [Ашан],25 кКал,1 г,"0,2 г","4,8 г"
Ашан,Салат из Индейки с Яйцом [Ашан],253 кКал,"11,6 г",14 г,"20,3 г"
Ашан,Салат из Капусты с Огурцом [Ашан],107 кКал,"1,4 г","9,5 г","3,8 г"
Ашан,Салат из Киноа [Ашан],335 кКал,5 г,26 г,"20,5 г"
Ашан,Салат из Огурцов и Курицы [Ашан],108 кКал,"11,8 г","4,5 г","0,8 г"
Ашан,Салат из Пророщенной Сои [Ашан],226 кКал,14 г,13 г,14 г
Ашан,Салат из Свежей Капусты [Ашан],73 кКал,"1,6 г","5,1 г","5,2 г"
Ашан,Салат из Спаржи [Ашан],75 кКал,"0,6 г","3,6 г","9,4 г"
Ашан,Салат Итальянский [Ашан],76 кКал,"26,8 г","37,2 г","12,4 г"
Ашан,Салат Кальмары Бастрама [Ашан],105 кКал,"6,8 г","7,2 г","3,2 г"
Ашан,Салат Киви/Манго [Ашан],57 кКал,"0,8 г","0,3 г","12,8 г"
Ашан,Салат Крабовый [Ашан],253 кКал,"5,5 г",25 г,"1,6 г"
Ашан,Салат Лёгкий [Ашан],53 кКал,"1,9 г","1,7 г","5,8 г"
Ашан,Салат Микс [Ашан],26 кКал,"1,6 г","0,2 г","3,1 г"
Ашан,Салат Микс с Морковью [Ашан],26 кКал,"1,2 г","0,1 г",5 г
Ашан,Салат Мимоза [Ашан],251 кКал,"8,1 г","17,6 г","15,1 г"
Ашан,Салат Морковь со Спаржей [Ашан],120 кКал,6 г,"7,5 г","5,2 г"
Ашан,Салат Морская Капуста [Ашан],82 кКал,"1,3 г",9 г,"5,3 г"
Ашан,Салат Пальчики Оближешь [Ашан],192 кКал,"10,2 г","13,8 г","6,8 г"
Ашан,Салат с Огурцом [Ашан],18 кКал,0 г,"0,2 г","3,1 г"
Ашан,Салат с Тунцом [Ашан],155 кКал,"8,5 г","10,7 г","6,2 г"
Ашан,Салат Свежесть [Ашан],116 кКал,"1,4 г",10 г,"4,2 г"
Ашан,Салат Спаржа Маринованная [Ашан],99 кКал,"0,8 г","7,5 г","7,1 г"
Ашан,Салат Спаржа по-Корейски [Ашан],90 кКал,"1,6 г",7 г,"5,5 г"
Ашан,Салат Табуле [Ашан],146 кКал,"2,9 г","7,4 г","16,8 г"
Ашан,Салат Фреш с Индейкой [Ашан],98 кКал,"9,3 г","4,5 г","4,8 г"
Ашан,Салат Фруктовый [Ашан],50 кКал,"0,6 г","0,2 г","11,5 г"
Ашан,Салат Фунчеза [Ашан],95 кКал,"1,5 г",5 г,10 г
Ашан,Салат Цезарь с Курицей [Ашан],234 кКал,"14,5 г","13,4 г","13,9 г"
Ашан,Салат Чутка [Ашан],64 кКал,"1,5 г","2,8 г","4,9 г"
Ашан,Салат Шопский [Ашан],50 кКал,"2,5 г",3 г,"3,2 г"
Ашан,Самаркандская Халва [Ашан],487 кКал,7 г,"27,7 г",60 г
Ашан,Самса с Мясом [Ашан],336 кКал,9 г,17 г,32 г
Ашан,Сардельки Тамбовские [Ашан],310 кКал,10 г,30 г,0 г
Ашан,Свекла Тертая с Сыром [Ашан],166 кКал,"2,8 г","13,4 г","8,6 г"
Ашан,Светофор Фруктовый [Ашан],100 кКал,2 г,"0,1 г",23 г
Ашан,Свинина [Ашан],158 кКал,17 г,10 г,0 г
Ашан,Свинина для Шашлыка [Ашан],270 кКал,12 г,25 г,0 г
Ашан,Свинина Духовая [Ашан],172 кКал,16 г,12 г,0 г
Ашан,Свинина Корейка [Ашан],301 кКал,17 г,25 г,0 г
Ашан,Свинина на Ребрышках Фермерская [Ашан],280 кКал,8 г,27 г,0 г
Ашан,Свиные Легкие [Ашан],85 кКал,"14,1 г","2,7 г",0 г
Ашан,Свити [Ашан],58 кКал,"0,7 г","0,2 г",9 г
Ашан,Сдоба Выборгская с Творогом [Ашан],255 кКал,7 г,"2,9 г",50 г
Ашан,Сдоба Медвежья Лапа [Ашан],384 кКал,9 г,"12,7 г","58,9 г"
Ашан,Сдоба Ромашка [Ашан],261 кКал,"8,1 г","6,5 г","43,6 г"
Ашан,Сдоба с Джемом [Ашан],207 кКал,9 г,"10,2 г","19,7 г"
Ашан,Сдоба с Маковой Начинкой [Ашан],342 кКал,"8,4 г","8,5 г","57,7 г"
Ашан,Сдоба с Сыром [Ашан],370 кКал,"9,9 г","12,3 г","48,5 г"
Ашан,Сельдерей Корень [Ашан],32 кКал,"1,3 г","0,3 г","6,5 г"
Ашан,Сельдь под Шубой [Ашан],229 кКал,"7,3 г","18,8 г","7,7 г"
Ашан,Сельдь Сл/с Филе [Ашан],205 кКал,22 г,3 г,0 г
Ашан,Сельдь Соленая [Ашан],217 кКал,"19,7 г","15,8 г",0 г
Ашан,Сельдь Холодного Копчения [Ашан],224 кКал,20 г,16 г,0 г
Ашан,Семга [Ашан],166 кКал,19 г,10 г,0 г
Ашан,Семга Слабосоленая [Ашан],166 кКал,"16,2 г","11,2 г",0 г
Ашан,Семена Тыквы Очищенные [Ашан],570 кКал,25 г,50 г,14 г
Ашан,Семечка в Цветной Глазури [Ашан],560 кКал,8 г,36 г,50 г
Ашан,Семечки Подсолнечные Очищенные [Ашан],601 кКал,24 г,"47,3 г","16,1 г"
Ашан,Семечки Тыквенные Очищенные [Ашан],605 кКал,30 г,49 г,11 г
Ашан,Сендвич Гурман с Семгой [Ашан],137 кКал,22 г,16 г,48 г
Ашан,Сендвич с Курицей [Ашан],438 кКал,"22,5 г","16,9 г",49 г
Ашан,Сендвич с Рыбой [Ашан],330 кКал,12 г,13 г,40 г
Ашан,Сердце Куриное [Ашан],208 кКал,16 г,16 г,0 г
Ашан,Сибас [Ашан],103 кКал,"18,2 г","3,3 г",0 г
Ашан,Сироп Малиновый [Ашан],340 кКал,0 г,0 г,85 г
Ашан,Сироп Маракуйя [Ашан],316 кКал,"0,1 г",0 г,79 г
Ашан,Сироп Мятный [Ашан],281 кКал,0 г,0 г,70 г
Ашан,Скумбрия [Ашан],191 кКал,18 г,"13,2 г",0 г
Ашан,Скумбрия Горячего Копчения [Ашан],277 кКал,22 г,21 г,0 г
Ашан,Скумбрия Х/К [Ашан],145 кКал,"17,9 г","8,2 г",0 г
Ашан,Слива Желтая [Ашан],43 кКал,"0,8 г",0 г,"9,9 г"
Ашан,Слива Красная [Ашан],42 кКал,"0,8 г","0,3 г","9,6 г"
Ашан,Сливки 10% [Ашан],118 кКал,"2,6 г",10 г,"4,5 г"
Ашан,Сливки 20% [Ашан],206 кКал,"2,5 г",20 г,4 г
Ашан,Сливки 38% [Ашан],362 кКал,2 г,38 г,3 г
Ашан,Сливки для Взбивания 33% [Ашан],319 кКал,"1,9 г",33 г,"3,5 г"
Ашан,Сливочная Карамель [Ашан],422 кКал,"1,6 г","8,8 г",84 г
Ашан,Сливочный Сыр 0% [Ашан],46 кКал,8 г,0 г,"3,4 г"
Ашан,Сливочный Сыр Плавленый [Ашан],239 кКал,11 г,"18,5 г","6,8 г"
Ашан,Слойка Банан Шоколад [Ашан],316 кКал,6 г,"13,1 г","53,2 г"
Ашан,Слойка Ветчина Сыр [Ашан],302 кКал,"9,4 г","17,6 г","26,4 г"
Ашан,Слойка Дрожжевая с Вишней [Ашан],294 кКал,"4,3 г","14,5 г","36,7 г"
Ашан,Слойка Дрожжевая с Капустой [Ашан],283 кКал,5 г,"17,6 г","26,1 г"
Ашан,Слойка Дрожжевая с Картофелем и Грибами [Ашан],303 кКал,"5,3 г","18,1 г","29,7 г"
Ашан,Слойка Дрожжевая с Клюквой [Ашан],286 кКал,"4,3 г","14,5 г","34,6 г"
Ашан,Слойка Дрожжевая с Творожной Начинкой [Ашан],366 кКал,"9,6 г","20,6 г","35,7 г"
Ашан,Слойка Каприз с Шоколадом [Ашан],267 кКал,"8,2 г","0,9 г","54,9 г"
Ашан,Слойка Курица/Сыр [Ашан],335 кКал,"9,8 г",23 г,"22,1 г"
Ашан,Слойка с Абрикосом [Ашан],341 кКал,4 г,"17,4 г",42 г
Ашан,Слойка с Вишней [Ашан],249 кКал,"5,8 г","5,4 г","44,4 г"
Ашан,Слойка с Грушей [Ашан],280 кКал,4 г,"9,5 г",22 г
Ашан,Слойка с Капустой [Ашан],177 кКал,5 г,5 г,31 г
Ашан,Слойка с Картофелем и Грибами [Ашан],280 кКал,"5,5 г",14 г,33 г
Ашан,Слойка с Клубникой [Ашан],288 кКал,"4,3 г","14,5 г",35 г
Ашан,Слойка с Клюквой [Ашан],283 кКал,4 г,12 г,42 г
Ашан,Слойка с Курицей [Ашан],327 кКал,10 г,20 г,26 г
Ашан,Слойка с Курицей и Грибами [Ашан],331 кКал,"9,7 г","20,9 г","26,1 г"
Ашан,Слойка с Курицей и Сыром [Ашан],335 кКал,"9,8 г",23 г,"22,1 г"
Ашан,Слойка с Лимоном [Ашан],304 кКал,"4,3 г","14,5 г","39,2 г"
Ашан,Слойка с Маком [Ашан],355 кКал,"6,2 г","20,5 г","36,5 г"
Ашан,Слойка с Малиной [Ашан],283 кКал,4 г,12 г,42 г
Ашан,Слойка с Мясом [Ашан],315 кКал,"11,2 г","18,2 г","26,4 г"
Ашан,Слойка с Персиком [Ашан],300 кКал,"4,3 г","14,5 г","38,1 г"
