Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Макдоналдс_(McDonalds),Чикен Макнаггетс (20) [Макдоналдс],893 кКал,56 г,46 г,62 г
Макдоналдс_(McDonalds),Чикен Макнаггетс (4) [Макдоналдс],179 кКал,11 г,9 г,13 г
Макдоналдс_(McDonalds),Чикен Макнаггетс (6) [Макдоналдс],268 кКал,17 г,14 г,19 г
Макдоналдс_(McDonalds),Чикен Макнаггетс (9) [Макдоналдс],402 кКал,25 г,21 г,28 г
Макдоналдс_(McDonalds),Чикен Макнаггетс [Макдоналдс],43 кКал,"2,9 г","2,3 г","2,8 г"
Макдоналдс_(McDonalds),Чикен Макнаггетс McDonalds [Макдоналдс],45 кКал,"2,8 г","2,3 г","3,2 г"
Макдоналдс_(McDonalds),Чикен Макфреш [Макдоналдс],456 кКал,19 г,23 г,42 г
Макдоналдс_(McDonalds),Чикен Премьер [Макдоналдс],596 кКал,26 г,32 г,53 г
Макдоналдс_(McDonalds),Чикен Премьер Кантри [Макдоналдс],556 кКал,26 г,26 г,54 г
Макдоналдс_(McDonalds),Чикен Премьер Салат [Макдоналдс],203 кКал,27 г,8 г,5 г
Макдоналдс_(McDonalds),Чикен Ролл [Макдоналдс],496 кКал,21 г,22 г,50 г
Макдоналдс_(McDonalds),Чикен Снек Ролл [Макдоналдс],365 кКал,11 г,20 г,34 г
Макдоналдс_(McDonalds),Чикен Снэк Ролл [Макдоналдс],365 кКал,11 г,20 г,34 г
Макдоналдс_(McDonalds),Чикен Фреш Макмаффин [Макдоналдс],325 кКал,13 г,14 г,37 г
Макдоналдс_(McDonalds),Чикен Фреш Ролл [Макдоналдс],536 кКал,20 г,30 г,50 г
Макдоналдс_(McDonalds),Чикенбекон [Макдоналдс],680 кКал,27 г,36 г,60 г
Макдоналдс_(McDonalds),Чикенбургер [Макдоналдс],339 кКал,12 г,16 г,37 г
Макдоналдс_(McDonalds),Чикенбургер без Нижней Булки [Макдоналдс],290 кКал,10 г,11 г,28 г
Макдоналдс_(McDonalds),Чикенбургер Блю Чиз [Макдоналдс],381 кКал,12 г,19 г,41 г
Макдоналдс_(McDonalds),Чикенбургер с Беконом [Макдоналдс],367 кКал,13 г,18 г,37 г
Макдоналдс_(McDonalds),Чиккер [Макдоналдс],252 кКал,"9,3 г",11 г,29 г
Макдоналдс_(McDonalds),Чисбургер [Макдоналдс],300 кКал,16 г,13 г,30 г
Макдоналдс_(McDonalds),Шейк Банан-Маракуйя [Макдоналдс],410 кКал,10 г,10 г,70 г
Макдоналдс_(McDonalds),Шейк Гуава [Макдоналдс],252 кКал,"6,1 г","4,5 г",47 г
Макдоналдс_(McDonalds),Шейк Манго-Маракуйя [Макдоналдс],264 кКал,"5,7 г","4,3 г",51 г
Макдоналдс_(McDonalds),Шейк Мокко [Макдоналдс],288 кКал,"6,5 г","6,4 г",51 г
Макдоналдс_(McDonalds),Шейк Пина Колада [Макдоналдс],266 кКал,"5,8 г","5,1 г",49 г
Макдоналдс_(McDonalds),Шейк Пич Мельба [Макдоналдс],260 кКал,"6,2 г","4,5 г",49 г
Макдоналдс_(McDonalds),Шоколадное Печенье с Шоколадом [Макдоналдс],345 кКал,6 г,18 г,41 г
Макдоналдс_(McDonalds),Шоколадный Торт [Макдоналдс],330 кКал,"4,8 г",19 г,33 г
Макдоналдс_(McDonalds),Шримп Ролл [Макдоналдс],360 кКал,15 г,13 г,46 г
Макдоналдс_(McDonalds),Эгг Макмаффин с Сыром [Макдоналдс],275 кКал,16 г,12 г,26 г
Макдоналдс_(McDonalds),Яблочные Дольки [Макдоналдс],38 кКал,"0,3 г","0,3 г","7,8 г"
Макдоналдс_(McDonalds),Яблочные Дольки [Макдоналдс],44 кКал,"0,4 г","0,4 г","9,8 г"
Макдоналдс_(McDonalds),Яблочные дольки McDonalds [Макдоналдс],38 кКал,0 г,0 г,8 г
Макдоналдс_(McDonalds),Яблочный Пирог [Макдоналдс],185 кКал,"2,1 г","9,9 г",22 г
Макдоналдс_(McDonalds),Яичница [Макдоналдс],292 кКал,17 г,13 г,26 г
Макдоналдс_(McDonalds),Яичница с Ветчиной [Макдоналдс],344 кКал,24 г,15 г,26 г
Макдоналдс_(McDonalds),Яичница с Сыром [Макдоналдс],389 кКал,23 г,21 г,27 г
