Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Рыба_и_морепродукты,"Треска тушеная, по 1-362",101 кКал,"9,7 г","5,1 г","3,9 г"
Рыба_и_морепродукты,"Трубач, моллюск",137 кКал,"23,84 г","0,4 г","7,76 г"
Рыба_и_морепродукты,"Трубач, моллюск, приготовленный на пару",275 кКал,"47,68 г","0,8 г","15,52 г"
Рыба_и_морепродукты,Тунец,139 кКал,"24,4 г","4,6 г",0 г
Рыба_и_морепродукты,"Тунец  в масле, консервированный, сухой продукт без маринада",198 кКал,"29,13 г","8,21 г",0 г
Рыба_и_морепродукты,"Тунец белый, консервированный в воде, без соли, сухой продукт без маринада",128 кКал,"23,62 г","2,97 г",0 г
Рыба_и_морепродукты,"Тунец белый, консервированный в воде, сухой продукт без маринада",128 кКал,"23,62 г","2,97 г",0 г
Рыба_и_морепродукты,"Тунец белый, консервированный в масле, без соли, сухой продукт без маринада",186 кКал,"26,53 г","8,08 г",0 г
Рыба_и_морепродукты,"Тунец белый, консервированный в масле, сухой продукт без маринада",186 кКал,"26,53 г","8,08 г",0 г
Рыба_и_морепродукты,Тунец в масле. Консервы,232 кКал,22 г,"15,9 г",0 г
Рыба_и_морепродукты,Тунец голубой,144 кКал,"23,33 г","4,9 г",0 г
Рыба_и_морепродукты,"Тунец голубой, приготовленный на жару",184 кКал,"29,91 г","6,28 г",0 г
Рыба_и_морепродукты,Тунец желтоперый,109 кКал,"24,4 г","0,49 г",0 г
Рыба_и_морепродукты,"Тунец желтоперый, приготовленный на жару",130 кКал,"29,15 г","0,59 г",0 г
Рыба_и_морепродукты,Тунец натуральный. Консервы,96 кКал,"22,5 г","0,7 г",0 г
Рыба_и_морепродукты,"Тунец, консервированный в воде, без соли, сухой продукт без маринада",116 кКал,"25,51 г","0,82 г",0 г
Рыба_и_морепродукты,"Тунец, консервированный в воде, сухой продукт без маринада",86 кКал,"19,44 г","0,96 г",0 г
Рыба_и_морепродукты,"Тунец, консервированный в масле, без соли, сухой продукт без маринада",198 кКал,"29,13 г","8,21 г",0 г
Рыба_и_морепродукты,"Тюлень, бородатый (Oogruk), мясо,  низкий квадрант, сырое, (Аляска)",186 кКал,"23,63 г","10,17 г",0 г
Рыба_и_морепродукты,"Тюлень, бородатый (Oogruk), мясо, сушеное, (Аляска)",351 кКал,"82,6 г","2,3 г",0 г
Рыба_и_морепродукты,"Тюлень, бородатый (Oogruk), мясо, сушеное, в масле (Аляска)",367 кКал,"35,31 г","25,08 г",0 г
Рыба_и_морепродукты,"Тюлень, бородатый (Oogruk), мясо, сырое, (Аляска)",110 кКал,"26,7 г","0,4 г",0 г
Рыба_и_морепродукты,"Тюлень, бородатый (Oogruk), мясо, частично сушеное, (Аляска)",270 кКал,"62,38 г","2,31 г",0 г
Рыба_и_морепродукты,Тюлька весенняя соленая,225 кКал,"19,8 г","16,2 г",0 г
Рыба_и_морепродукты,Тюлька осенняя соленая,264 кКал,"15,7 г","22,3 г",0 г
Рыба_и_морепродукты,Тюрбо (палтус европейский),95 кКал,"16,05 г","2,95 г",0 г
Рыба_и_морепродукты,Тюрбо (палтус европейский) приготовленный на жару,122 кКал,"20,58 г","3,78 г",0 г
Рыба_и_морепродукты,Угольная рыба,201 кКал,"12,2 г","16,9 г",0 г
Рыба_и_морепродукты,"Угольная рыба, копченая",257 кКал,"17,65 г","20,14 г",0 г
Рыба_и_морепродукты,"Угольная рыба, мелкая",114 кКал,"14,2 г","6,4 г",0 г
Рыба_и_морепродукты,"Угольная рыба, приготовленная на жару",250 кКал,"17,19 г","19,62 г",0 г
Рыба_и_морепродукты,"Угольная рыба, сырая",195 кКал,"13,41 г","15,3 г",0 г
Рыба_и_морепродукты,Угорь морской,94 кКал,"19,1 г","1,9 г",0 г
Рыба_и_морепродукты,Угорь речной,333 кКал,"14,5 г","30,5 г",0 г
Рыба_и_морепродукты,Угорь речной горячего копчения,386 кКал,"15,7 г","35,9 г",0 г
Рыба_и_морепродукты,"Угорь, все виды",184 кКал,"18,44 г","11,66 г",0 г
Рыба_и_морепродукты,"Угорь, все виды, приготовленный на жару",236 кКал,"23,65 г","14,95 г",0 г
Рыба_и_морепродукты,Удильщик,68 кКал,"14,8 г",1 г,0 г
Рыба_и_морепродукты,"Улитка, сырая",90 кКал,"16,1 г","1,4 г",2 г
Рыба_и_морепродукты,Умбрина,103 кКал,"17,9 г","3,5 г",0 г
Рыба_и_морепродукты,"Усач, аральский",175 кКал,"18,6 г","11,2 г",0 г
Рыба_и_морепродукты,"Усач, каспийский",134 кКал,"20,1 г","5,9 г",0 г
Рыба_и_морепродукты,Устрица,72 кКал,9 г,2 г,"4,5 г"
Рыба_и_морепродукты,"Устрица американская, дикая",51 кКал,"5,71 г","1,71 г","2,72 г"
Рыба_и_морепродукты,"Устрица американская, дикая, приготовленная на жару",79 кКал,"8,87 г","2,65 г","4,23 г"
Рыба_и_морепродукты,"Устрица американская, дикая, приготовленная на пару",102 кКал,"11,42 г","3,42 г","5,45 г"
Рыба_и_морепродукты,"Устрица американская, консервированная",68 кКал,"7,06 г","2,47 г","3,91 г"
Рыба_и_морепродукты,"Устрица американская, обжаренная в панировке",199 кКал,"8,77 г","12,58 г","11,62 г"
Рыба_и_морепродукты,"Устрица американская, разведенная на ферме",59 кКал,"5,22 г","1,55 г","5,53 г"
Рыба_и_морепродукты,"Устрица американская, разведенная на ферме, приготовленная на жару",79 кКал,7 г,"2,12 г","7,28 г"
Рыба_и_морепродукты,"Устрица тихоокеанская, приготовленная на пару",163 кКал,"18,9 г","4,6 г","9,9 г"
Рыба_и_морепродукты,"Устрица тихоокеанская, сырая",81 кКал,"9,45 г","2,3 г","4,95 г"
Рыба_и_морепродукты,"Форель радужная, дикая",119 кКал,"20,48 г","3,46 г",0 г
Рыба_и_морепродукты,"Форель радужная, дикая, приготовленная на жару",150 кКал,"22,92 г","5,82 г",0 г
Рыба_и_морепродукты,"Форель радужная, разведенная на ферме",141 кКал,"19,94 г","6,18 г",0 г
Рыба_и_морепродукты,"Форель радужная, разведенная на ферме, приготовленная на жару",168 кКал,"23,8 г","7,38 г",0 г
Рыба_и_морепродукты,"Форель, все виды",148 кКал,"20,77 г","6,61 г",0 г
Рыба_и_морепродукты,"Форель, все виды, приготовленная на жару",190 кКал,"26,63 г","8,47 г",0 г
Рыба_и_морепродукты,"Фрикадельки из минтая, по 1-386",95 кКал,"11,8 г","1,9 г","7,6 г"
Рыба_и_морепродукты,Хамса весенняя соленая,166 кКал,"21,2 г",9 г,0 г
Рыба_и_морепродукты,Хамса осенняя соленая,292 кКал,"17,5 г","24,7 г",0 г
Рыба_и_морепродукты,Хариус,112 кКал,"20,6 г","3,3 г",0 г
Рыба_и_морепродукты,Хек,86 кКал,"16,6 г","2,2 г",0 г
Рыба_и_морепродукты,"Хек припущенный, по 1-356",91 кКал,"17,8 г","2,4 г",0 г
Рыба_и_морепродукты,Чавыча,148 кКал,"19,1 г",8 г,0 г
Рыба_и_морепродукты,"Чавыча, копченая",117 кКал,"18,28 г","4,32 г",0 г
Рыба_и_морепродукты,"Чавыча, копченая (засоленная лососина), стандартная",117 кКал,"18,28 г","4,32 г",0 г
Рыба_и_морепродукты,"Чавыча, королевкий лосось, Аляска",187 кКал,"20,25 г","11,73 г",0 г
Рыба_и_морепродукты,"Чавыча, королевкий лосось, Аляска, копченая",266 кКал,"30,7 г","15,9 г",0 г
Рыба_и_морепродукты,"Чавыча, королевкий лосось, Аляска, копченая (smoked), консерв.",150 кКал,"23,2 г","5,9 г",0 г
Рыба_и_морепродукты,"Чавыча, королевкий лосось, Аляска, соленая",430 кКал,"39,9 г",30 г,0 г
Рыба_и_морепродукты,"Чавыча, приготовленная на жару",231 кКал,"25,72 г","13,38 г",0 г
Рыба_и_морепродукты,"Чавыча, сырая",179 кКал,"19,93 г","10,43 г",0 г
Рыба_и_морепродукты,"Черепаха зеленая, сырая",89 кКал,"19,8 г","0,5 г",0 г
Рыба_и_морепродукты,Чехонь,97 кКал,"19,2 г","2,2 г",0 г
Рыба_и_морепродукты,"Чир (щокур), енисейский",173 кКал,"17,9 г","11,3 г",0 г
Рыба_и_морепродукты,"Чир (щокур), обский",127 кКал,"18,2 г",6 г,0 г
Рыба_и_морепродукты,"Чукучан, приготовленный на жару",119 кКал,"21,49 г","2,97 г",0 г
Рыба_и_морепродукты,"Чукучан, сырой",92 кКал,"16,76 г","2,32 г",0 г
Рыба_и_морепродукты,"Шемая аральская, весенняя",105 кКал,"19,4 г",3 г,0 г
Рыба_и_морепродукты,"Шемая аральская, осенняя",138 кКал,"18,4 г","7,2 г",0 г
Рыба_и_морепродукты,"Шницель из окуня, по 1-380",215 кКал,"17,6 г","12,5 г","8,1 г"
Рыба_и_морепродукты,Шпроты в масле. Консервы,363 кКал,"17,4 г","32,4 г",0 г
Рыба_и_морепродукты,Щука,84 кКал,"18,4 г","1,1 г",0 г
Рыба_и_морепродукты,Щука в томатном соусе. Консервы,110 кКал,"14,2 г",4 г,"3,1 г"
Рыба_и_морепродукты,"Щука обыкновенная, приготовленная на жару",113 кКал,"24,69 г","0,88 г",0 г
Рыба_и_морепродукты,"Щука обыкновенная, сырая",88 кКал,"19,26 г","0,69 г",0 г
Рыба_и_морепродукты,"Щука отварная, по 1-340",98 кКал,"21,3 г","1,3 г",0 г
Рыба_и_морепродукты,"Щука припущенная, по 1-348",90 кКал,"19,6 г","1,2 г",0 г
Рыба_и_морепродукты,"Щука фаршированная, по 1-362",141 кКал,"13,3 г",6 г,"8,4 г"
Рыба_и_морепродукты,Эпигонус чёрный дальневосточный (кардинал),172 кКал,"16,5 г","11,8 г",0 г
Рыба_и_морепродукты,Язык морской,88 кКал,"10,3 г","5,2 г",0 г
Рыба_и_морепродукты,Язь,117 кКал,19 г,"4,5 г",0 г
Рыба_и_морепродукты,"Язь в томатном соусе, консервы",128 кКал,"12,9 г","6,3 г","5,3 г"
