Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Овощи_и_зелень,Перец сладкий красный,27 кКал,"1,3 г","0,1 г","5,3 г"
Овощи_и_зелень,Перец сладкий красный,26 кКал,"0,99 г","0,3 г","3,93 г"
Овощи_и_зелень,"Перец сладкий красный,  вареный, с солью",26 кКал,"0,92 г","0,2 г","4,91 г"
Овощи_и_зелень,"Перец сладкий красный, вареный, без соли",28 кКал,"0,92 г","0,2 г","5,5 г"
Овощи_и_зелень,"Перец сладкий красный, замороженный, порезанный, вареный, без соли",16 кКал,"0,95 г","0,18 г","2,51 г"
Овощи_и_зелень,"Перец сладкий красный, замороженный, порезанный, вареный, с солью",16 кКал,"0,95 г","0,18 г","2,51 г"
Овощи_и_зелень,"Перец сладкий красный, замороженный, порезанный, неприготовленный",20 кКал,"1,08 г","0,21 г","2,85 г"
Овощи_и_зелень,"Перец сладкий красный, консервированный",18 кКал,"0,8 г","0,3 г","2,7 г"
Овощи_и_зелень,"Перец сладкий красный, пассерованный",133 кКал,"1,04 г","12,75 г","4,77 г"
Овощи_и_зелень,"Перец сладкий красный, сублимированный",314 кКал,"17,9 г",3 г,"47,4 г"
Овощи_и_зелень,Перец халапеньо,29 кКал,"0,91 г","0,37 г","3,7 г"
Овощи_и_зелень,"Перец халапеньо, консервированный",27 кКал,"0,92 г","0,94 г","2,14 г"
Овощи_и_зелень,Перец чили зеленый острый,40 кКал,2 г,"0,2 г","7,96 г"
Овощи_и_зелень,"Перец чили зеленый острый, консервированный",21 кКал,"0,72 г","0,27 г","2,9 г"
Овощи_и_зелень,"Перец чили зеленый острый, консервированный без семян",21 кКал,"0,9 г","0,1 г","3,8 г"
Овощи_и_зелень,Перец чили красный острый,40 кКал,"1,87 г","0,44 г","8,81 г"
Овощи_и_зелень,"Перец чили красный острый маринованный, консервированный",22 кКал,"0,8 г","0,4 г","1,96 г"
Овощи_и_зелень,"Перец чили красный острый, вяленый",324 кКал,"10,58 г","5,81 г","41,16 г"
Овощи_и_зелень,"Перец чили красный острый, консервированный без семян",21 кКал,"0,9 г","0,1 г","3,8 г"
Овощи_и_зелень,"Перец чили, пасилья, сушеный",345 кКал,"12,35 г","15,85 г","24,33 г"
Овощи_и_зелень,"Перец чили, серрано",32 кКал,"1,74 г","0,44 г",3 г
Овощи_и_зелень,"Перец, фаршированный овощами, по 1-92",100 кКал,"1,5 г","5,9 г","10,1 г"
Овощи_и_зелень,Петрушка (корень),51 кКал,"1,5 г","0,6 г","10,1 г"
Овощи_и_зелень,Петрушка свежая,49 кКал,"3,7 г","0,4 г","7,6 г"
Овощи_и_зелень,"Петрушка, сублимированная",271 кКал,"31,3 г","5,2 г","9,68 г"
Овощи_и_зелень,"Петрушка, сырая",36 кКал,"2,97 г","0,79 г","3,03 г"
Овощи_и_зелень,Повидло морковное,282 кКал,"0,5 г","0,4 г","65,8 г"
Овощи_и_зелень,Подварка кабачковая,272 кКал,"0,2 г","0,1 г","67,2 г"
Овощи_и_зелень,Подварка морковная,271 кКал,"0,5 г","0,4 г","65,8 г"
Овощи_и_зелень,Подварка свекольная,269 кКал,"0,5 г","0,1 г","65,9 г"
Овощи_и_зелень,Пои,112 кКал,"0,38 г","0,14 г","26,83 г"
Овощи_и_зелень,"Полынь, сырая",32 кКал,"0,33 г","0,52 г","3,64 г"
Овощи_и_зелень,Помидор (томат),18 кКал,"0,88 г","0,2 г","2,69 г"
Овощи_и_зелень,"Помидор (томат) желтый, сырые",15 кКал,"0,98 г","0,26 г","2,28 г"
Овощи_и_зелень,Помидор (томат) зеленый,23 кКал,"1,2 г","0,2 г",4 г
Овощи_и_зелень,Помидор (томат) оранжевый,16 кКал,"1,16 г","0,19 г","2,28 г"
Овощи_и_зелень,"Помидор (томат), грунтовый",24 кКал,"1,1 г","0,2 г","3,8 г"
Овощи_и_зелень,"Помидор (томат), парниковый",14 кКал,"0,6 г",0 г,"3,8 г"
Овощи_и_зелень,Помидоры (томаты) без кожицы. Консервы,12 кКал,"0,5 г",0 г,"2,3 г"
Овощи_и_зелень,Помидоры (томаты) жареные по 2-56,73 кКал,"1,8 г","4,7 г","5,1 г"
Овощи_и_зелень,Помидоры (томаты) консервированные с зеленым перцем чили,15 кКал,"0,69 г","0,08 г","3,62 г"
Овощи_и_зелень,"Помидоры (томаты) консервированные, тушеные",26 кКал,"0,91 г","0,19 г","5,19 г"
Овощи_и_зелень,"Помидоры (томаты) мятые, консервированные",32 кКал,"1,64 г","0,28 г","5,39 г"
Овощи_и_зелень,Помидоры (томаты) с кожицей. Консервы,20 кКал,"1,1 г","0,1 г","3,5 г"
Овощи_и_зелень,Помидоры (томаты) соленые,16 кКал,"1,1 г","0,1 г","1,6 г"
Овощи_и_зелень,"Помидоры (томаты), вяленые",258 кКал,"14,11 г","2,97 г","43,46 г"
Овощи_и_зелень,"Помидоры (томаты), вяленые, упакованные в масле",213 кКал,"5,06 г","14,08 г","17,53 г"
Овощи_и_зелень,"Помидоры (томаты), консервированные в томатном соке, без добавления соли",16 кКал,"0,79 г","0,25 г","1,57 г"
Овощи_и_зелень,"Помидоры (томаты), консервированные, в томатном соке",16 кКал,"0,79 г","0,25 г","1,57 г"
Овощи_и_зелень,"Помидоры (томаты), приготовленные",18 кКал,"0,95 г","0,11 г","3,31 г"
Овощи_и_зелень,"Помидоры (томаты), приготовленные с солью",18 кКал,"0,95 г","0,11 г","3,31 г"
Овощи_и_зелень,"Помидоры (томаты), тушеные",79 кКал,"1,96 г","2,68 г","11,35 г"
Овощи_и_зелень,"Помидоры (томаты), фаршированные с рисом и морковью по 1-262",91 кКал,2 г,"4,9 г","9,3 г"
Овощи_и_зелень,"Портулак, вареный, без соли",18 кКал,"1,49 г","0,19 г","3,55 г"
Овощи_и_зелень,"Портулак, вареный, с солью",18 кКал,"1,49 г","0,19 г","3,55 г"
Овощи_и_зелень,"Портулак, сырой",20 кКал,"2,03 г","0,36 г","3,39 г"
Овощи_и_зелень,Рагу овощное по 1-226,91 кКал,"1,9 г","4,5 г","10,6 г"
Овощи_и_зелень,"Радиккио (итальянский цикорий), сырой",23 кКал,"1,43 г","0,25 г","3,58 г"
Овощи_и_зелень,Рапини (брокколи рааб),22 кКал,"3,17 г","0,49 г","0,15 г"
Овощи_и_зелень,"Рапини (брокколи рааб), приготовленная",25 кКал,"3,83 г","0,52 г","0,32 г"
Овощи_и_зелень,Ревень,16 кКал,"0,7 г","0,1 г","2,5 г"
Овощи_и_зелень,Редис,16 кКал,"0,68 г","0,1 г","1,8 г"
Овощи_и_зелень,Редис,20 кКал,"1,2 г","0,1 г","3,4 г"
Овощи_и_зелень,Редис белый,14 кКал,"1,1 г","0,1 г","1,23 г"
Овощи_и_зелень,"Редис по-гавайски, маринованный",28 кКал,"1,1 г","0,3 г",3 г
Овощи_и_зелень,"Редис, проросшие семена, сырые",43 кКал,"3,81 г","2,53 г","3,6 г"
Овощи_и_зелень,"Редька белая (дайкон, восточнная редька)",18 кКал,"0,6 г","0,1 г","2,5 г"
Овощи_и_зелень,"Редька белая (дайкон, восточнная редька), вареная, без соли",17 кКал,"0,67 г","0,24 г","1,83 г"
Овощи_и_зелень,"Редька белая (дайкон, восточнная редька), вареная, с солью",17 кКал,"0,67 г","0,24 г","1,83 г"
Овощи_и_зелень,"Редька белая (дайкон, восточнная редька), сушеная",271 кКал,"7,9 г","0,72 г","39,47 г"
Овощи_и_зелень,Редька с маслом по 1-78,96 кКал,"1,7 г",7 г,"6,4 г"
Овощи_и_зелень,Редька черная,36 кКал,"1,9 г","0,2 г","6,7 г"
Овощи_и_зелень,Репа,32 кКал,"1,5 г","0,1 г","6,2 г"
Овощи_и_зелень,Репа припущенная по 1-214,45 кКал,"1,6 г","1,5 г","6,3 г"
Овощи_и_зелень,"Рогоз, молодые листья",25 кКал,"1,18 г",0 г,"0,64 г"
Овощи_и_зелень,Руккола,25 кКал,"2,58 г","0,66 г","2,05 г"
Овощи_и_зелень,Савойская капуста,27 кКал,2 г,"0,1 г",3 г
Овощи_и_зелень,"Савойская капуста, вареная, без соли",24 кКал,"1,8 г","0,09 г","2,61 г"
Овощи_и_зелень,"Савойская капуста, вареная, с солью",24 кКал,"1,8 г","0,09 г","2,61 г"
Овощи_и_зелень,Салат (латук),16 кКал,"1,5 г","0,2 г",2 г
Овощи_и_зелень,Салат (латук) зеленолистный,15 кКал,"1,36 г","0,15 г","1,57 г"
Овощи_и_зелень,Салат (латук) краснолистный,13 кКал,"1,33 г","0,22 г","1,36 г"
Овощи_и_зелень,Салат зеленый по 1-58,54 кКал,"1,8 г","4,1 г","2,4 г"
Овощи_и_зелень,Салат зеленый с огурцами по 1-60,52 кКал,"1,5 г","4,1 г","2,2 г"
Овощи_и_зелень,Салат из зеленого лука по 1-60,56 кКал,"1,6 г",4 г,"3,3 г"
Овощи_и_зелень,Салат из капусты белокочанной по 1-72,69 кКал,"2,6 г",5 г,"3,1 г"
Овощи_и_зелень,Салат из квашеной капусты по 1-74,76 кКал,"1,4 г","4,9 г",6 г
Овощи_и_зелень,Салат из моркови по 1-78,67 кКал,"1,3 г",2 г,"10,7 г"
Овощи_и_зелень,Салат из редиса по 1-64,67 кКал,"2,5 г",5 г,"2,9 г"
Овощи_и_зелень,Салат из свежих огурцов по 1-60,52 кКал,"1,2 г",4 г,"2,7 г"
Овощи_и_зелень,Салат из свежих помидоров и огурцов по 1-62,57 кКал,"1,4 г","4,1 г","3,3 г"
Овощи_и_зелень,Салат из свежих помидоров по 1-62,59 кКал,"1,5 г","4,1 г","3,6 г"
Овощи_и_зелень,Салат из свежих помидоров с перцем по 1-62,66 кКал,"0,9 г","4,7 г","4,3 г"
Овощи_и_зелень,Салат из свеклы с сыром и чесноком по 1-76,178 кКал,"5,1 г","14,2 г","7,1 г"
Овощи_и_зелень,Салат из соленых огурцов с луком по 1-60,61 кКал,"0,9 г",5 г,"2,6 г"
Овощи_и_зелень,"Салат из цветной капусты, помидоров и зелени по 1-66",108 кКал,"1,5 г","8,7 г","5,6 г"
Овощи_и_зелень,Салат картофельный с огурцами по 1-70,71 кКал,"1,7 г","3,2 г","8,6 г"
Овощи_и_зелень,"Салат романо (римский салат, ромен)",17 кКал,"1,23 г","0,3 г","1,19 г"
Овощи_и_зелень,"Салат спаржевый (стеблевой, уйсун), сырой",18 кКал,"0,85 г","0,3 г","1,95 г"
Овощи_и_зелень,"Салат эскариоль, вареный",15 кКал,"1,15 г","0,18 г","0,27 г"
Овощи_и_зелень,Салат-латук головчатый (включая сорты бостон и бибб),13 кКал,"1,35 г","0,22 г","1,13 г"
Овощи_и_зелень,Свекла,43 кКал,"1,61 г","0,17 г","6,76 г"
Овощи_и_зелень,Свекла,42 кКал,"1,5 г","0,1 г","8,8 г"
Овощи_и_зелень,Свекла квашеная,32 кКал,"1,3 г","0,14 г",6 г
Овощи_и_зелень,"Свекла маринованная, консервированная",65 кКал,"0,8 г","0,08 г","15,48 г"
Овощи_и_зелень,Свекла отварная по 1-76,48 кКал,"1,8 г","0,1 г","9,8 г"
Овощи_и_зелень,"Свекла по-гарвардски, консервированная",73 кКал,"0,84 г","0,06 г","15,68 г"
Овощи_и_зелень,Свекла сушеная,257 кКал,9 г,"0,6 г","56,6 г"
Овощи_и_зелень,Свекла тушеная по 2-50,75 кКал,"1,6 г",3 г,"10,3 г"
Овощи_и_зелень,"Свекла, вареная",44 кКал,"1,68 г","0,18 г","7,96 г"
Овощи_и_зелень,"Свекла, вареная, с солью",44 кКал,"1,68 г","0,18 г","7,96 г"
Овощи_и_зелень,"Свекла, консервированная",30 кКал,"0,73 г","0,09 г","5,94 г"
Овощи_и_зелень,"Свекла, консервированная, без добавления соли",28 кКал,"0,8 г","0,07 г","5,37 г"
Овощи_и_зелень,"Свекла, консервированная, сухой продукт без маринада",31 кКал,"0,91 г","0,14 г","5,41 г"
Овощи_и_зелень,"Свекла, тушенная с яблоками по 1-222",84 кКал,"1,3 г","3,9 г","10,7 г"
Овощи_и_зелень,Свеклы листья (ботва свекольная),22 кКал,"2,2 г","0,13 г","0,63 г"
Овощи_и_зелень,"Свеклы листья (ботва свекольная) вареные, без соли",27 кКал,"2,57 г","0,2 г","2,56 г"
Овощи_и_зелень,"Свеклы листья (ботва свекольная) вареные, с солью",27 кКал,"2,57 г","0,2 г","2,56 г"
Овощи_и_зелень,Свекольные котлеты по 1-234,187 кКал,"4,1 г","8,1 г","24,1 г"
Овощи_и_зелень,Сельдерей,14 кКал,"0,69 г","0,17 г","1,37 г"
Овощи_и_зелень,Сельдерей,13 кКал,"0,9 г","0,1 г","2,1 г"
Овощи_и_зелень,Сельдерей (корень),34 кКал,"1,3 г","0,3 г","6,5 г"
Овощи_и_зелень,"Сельдерей вареный, без соли",18 кКал,"0,83 г","0,16 г","2,4 г"
Овощи_и_зелень,"Сельдерей вареный, с солью",18 кКал,"0,83 г","0,16 г","2,4 г"
Овощи_и_зелень,"Сельдерей, корень",42 кКал,"1,5 г","0,3 г","7,4 г"
Овощи_и_зелень,"Сельдерей, корень, вареный, без соли",27 кКал,"0,96 г","0,19 г","4,7 г"
Овощи_и_зелень,"Сельдерей, корень, вареный, с солью",27 кКал,"0,96 г","0,19 г","5,9 г"
Овощи_и_зелень,"Семена люцерны, проросшие",23 кКал,"3,99 г","0,69 г","0,2 г"
Овощи_и_зелень,"Сердцевина пальмы, консервированная",28 кКал,"2,52 г","0,62 г","2,22 г"
Овощи_и_зелень,"Сердцевина пальмы, сырая",115 кКал,"2,7 г","0,2 г","24,11 г"
Овощи_и_зелень,"Сесбания, цветы, приготовленные на пару без соли",22 кКал,"1,14 г","0,05 г","5,23 г"
Овощи_и_зелень,"Сесбания, цветы, приготовленные на пару с солью",21 кКал,"1,14 г","0,05 г","5,1 г"
Овощи_и_зелень,"Сесбания, цветы, сырые",27 кКал,"1,28 г","0,04 г","6,73 г"
Овощи_и_зелень,"Сладкий картофель, консервированный в вакуумной упаковке",91 кКал,"1,65 г","0,2 г","19,32 г"
Овощи_и_зелень,"Смесь овощей, замороженная, вареная, без соли",65 кКал,"2,86 г","0,15 г","8,69 г"
Овощи_и_зелень,"Смесь овощей, замороженная, вареная, с солью",60 кКал,"2,86 г","0,15 г","8,69 г"
Овощи_и_зелень,"Смесь овощей, замороженная, неприготовленная",72 кКал,"3,33 г","0,52 г","9,47 г"
Овощи_и_зелень,"Смесь овощей, консервированная",36 кКал,"1,42 г","0,25 г","3,33 г"
Овощи_и_зелень,"Смесь овощей, консервированная, сухой продукт без маринада",49 кКал,"2,59 г","0,25 г","6,26 г"
Овощи_и_зелень,Спаржа,21 кКал,"1,9 г","0,1 г","3,1 г"
Овощи_и_зелень,"Спаржа, вареная",22 кКал,"2,4 г","0,22 г","2,11 г"
Овощи_и_зелень,"Спаржа, вареная, с солью",22 кКал,"2,4 г","0,22 г","2,11 г"
Овощи_и_зелень,"Спаржа, замороженная, вареная, без соли",18 кКал,"2,95 г","0,42 г","0,32 г"
Овощи_и_зелень,"Спаржа, замороженная, вареная, с солью",18 кКал,"2,95 г","0,42 г","0,32 г"
Овощи_и_зелень,"Спаржа, замороженная, неприготовленная",24 кКал,"3,23 г","0,23 г","2,2 г"
Овощи_и_зелень,"Спаржа, консервированная, без добавления соли",15 кКал,"1,8 г","0,18 г","1,48 г"
Овощи_и_зелень,"Спаржа, консервированная, стандартная упаковка",15 кКал,"1,8 г","0,18 г","1,48 г"
Овощи_и_зелень,"Спаржа, консервированная, сухой продукт без маринада",19 кКал,"2,14 г","0,65 г","0,86 г"
Овощи_и_зелень,"Спаржа, сырая",20 кКал,"2,2 г","0,12 г","1,78 г"
Овощи_и_зелень,"Стрелолист, вареный, без соли",78 кКал,"4,49 г","0,1 г","16,14 г"
Овощи_и_зелень,"Стрелолист, листья, вареные, с солью",78 кКал,"4,49 г","0,1 г","16,14 г"
Овощи_и_зелень,"Стрелолист, сырой",99 кКал,"5,33 г","0,29 г","20,23 г"
Овощи_и_зелень,Суфле морковное по 1-250,189 кКал,"6,5 г","12,9 г","11,3 г"
Овощи_и_зелень,"Томатная паста, консервированная, без соли",82 кКал,"4,32 г","0,47 г","14,81 г"
Овощи_и_зелень,Томатная паста. Консервы,102 кКал,"4,8 г","0,47 г",19 г
Овощи_и_зелень,"Томатное пюре, консервированное, без соли",38 кКал,"1,65 г","0,21 г","7,08 г"
Овощи_и_зелень,"Томатное пюре, консервированное, с солью",38 кКал,"1,65 г","0,21 г","7,08 г"
Овощи_и_зелень,Томатное пюре. Консервы,66 кКал,"3,6 г","0,21 г","11,8 г"
Овощи_и_зелень,Томатный порошок,302 кКал,"12,91 г","0,44 г","58,18 г"
Овощи_и_зелень,"Томатный соус из отборных томатов, консервированный",32 кКал,"1,32 г","0,39 г","5,69 г"
Овощи_и_зелень,"Томатный соус по-испански, консервированный",33 кКал,"1,44 г","0,27 г","5,84 г"
Овощи_и_зелень,"Томатный соус с грибами, консервированный",35 кКал,"1,45 г","0,13 г","6,93 г"
Овощи_и_зелень,"Томатный соус с зеленью и сыром, консервированный",59 кКал,"2,13 г","1,93 г","8,04 г"
Овощи_и_зелень,"Томатный соус с луком, зеленым перцем и сельдерем, консервированный",41 кКал,"0,94 г","0,74 г","7,37 г"
Овощи_и_зелень,"Томатный соус с луком, консервированный",42 кКал,"1,56 г","0,19 г","8,14 г"
Овощи_и_зелень,"Томатный соус, без добавления соли",24 кКал,"1,2 г","0,3 г","3,81 г"
Овощи_и_зелень,"Томатный соус, консервированный",24 кКал,"1,2 г","0,3 г","3,81 г"
Овощи_и_зелень,Топинамбур,61 кКал,"2,1 г","0,1 г","12,8 г"
Овощи_и_зелень,"Топинамбур, сырой",73 кКал,2 г,"0,01 г","15,84 г"
Овощи_и_зелень,"Турнепс с зеленью, замороженный, вареный, без соли",35 кКал,"2,99 г","0,38 г","1,75 г"
Овощи_и_зелень,"Турнепс с зеленью, замороженный, вареный, с солью",34 кКал,"2,99 г","0,38 г","1,64 г"
Овощи_и_зелень,"Турнепс с зеленью, замороженный, неприготовленный",21 кКал,"2,46 г","0,19 г","0,99 г"
Овощи_и_зелень,"Турнепс, вареный, без соли",22 кКал,"0,71 г","0,08 г","3,06 г"
Овощи_и_зелень,"Турнепс, вареный, с солью",22 кКал,"0,71 г","0,08 г","3,06 г"
Овощи_и_зелень,"Турнепс, замороженный, вареный, без соли",23 кКал,"1,53 г","0,24 г","2,35 г"
Овощи_и_зелень,"Турнепс, замороженный, вареный, с солью",21 кКал,"1,53 г","0,24 г","1,73 г"
Овощи_и_зелень,"Турнепс, замороженный, неприготовленный",16 кКал,"1,04 г","0,16 г","1,14 г"
Овощи_и_зелень,"Турнепс, зелень, вареная, без соли",20 кКал,"1,14 г","0,23 г","0,86 г"
Овощи_и_зелень,"Турнепс, зелень, вареная, с солью",20 кКал,"1,14 г","0,23 г","0,86 г"
Овощи_и_зелень,"Турнепс, зелень, замороженная, вареная, без соли",29 кКал,"3,35 г","0,42 г","1,58 г"
Овощи_и_зелень,"Турнепс, зелень, замороженная, вареная, с солью",29 кКал,"3,35 г","0,42 г","1,58 г"
Овощи_и_зелень,"Турнепс, зелень, замороженная, неприготовленная",22 кКал,"2,47 г","0,31 г","1,17 г"
Овощи_и_зелень,"Турнепс, зелень, консервированный",14 кКал,"1,36 г","0,3 г","0,72 г"
Овощи_и_зелень,"Турнепс, зелень, консервированный без добавления соли",19 кКал,"1,36 г","0,3 г","1,51 г"
Овощи_и_зелень,"Турнепс, зелень, сырая",32 кКал,"1,5 г","0,3 г","3,93 г"
Овощи_и_зелень,"Турнепс, репа, прерия, вареная, (индейцы северных великих равнин)",129 кКал,"1,64 г","0,32 г","22,79 г"
Овощи_и_зелень,"Турнепс, репа, прерия, сырая, (индейцы северных великих равнин)",156 кКал,"2,62 г","0,36 г","27,67 г"
Овощи_и_зелень,"Турнепс, сырой",28 кКал,"0,9 г","0,1 г","4,63 г"
Овощи_и_зелень,Тыква,26 кКал,1 г,"0,1 г",6 г
Овощи_и_зелень,Тыква,22 кКал,1 г,"0,1 г","4,4 г"
Овощи_и_зелень,"Тыква вареная, без соли",20 кКал,"0,72 г","0,07 г","3,8 г"
Овощи_и_зелень,"Тыква вареная, с солью",18 кКал,"0,72 г","0,07 г","3,21 г"
Овощи_и_зелень,Тыква голубая  (хаббард),40 кКал,2 г,"0,5 г","4,8 г"
Овощи_и_зелень,"Тыква голубая (хаббард), печеная без соли",50 кКал,"2,48 г","0,62 г","5,91 г"
Овощи_и_зелень,"Тыква голубая (хаббард), печеная с солью",50 кКал,"2,48 г","0,62 г","5,91 г"
Овощи_и_зелень,"Тыква голубая (хаббард), пюре, без соли",30 кКал,"1,48 г","0,37 г","3,56 г"
Овощи_и_зелень,"Тыква голубая (хаббард), пюре, с солью",30 кКал,"1,48 г","0,37 г","3,56 г"
Овощи_и_зелень,"Тыква горлянка (бутылочная тыква, кабачок вьетнамский)",14 кКал,"0,62 г","0,02 г","2,89 г"
Овощи_и_зелень,"Тыква горлянка (бутылочная тыква, кабачок вьетнамский), вареная, без соли",15 кКал,"0,6 г","0,02 г","2,49 г"
Овощи_и_зелень,"Тыква горлянка (бутылочная тыква, кабачок вьетнамский), вареная, с солью",13 кКал,"0,6 г","0,02 г","1,9 г"
Овощи_и_зелень,"Тыква горлянка, сушеные стружки (Kanpyo)",258 кКал,"8,58 г","0,56 г","55,23 г"
Овощи_и_зелень,Тыква жареная по 2-58,86 кКал,"1,7 г","5,7 г","6,9 г"
Овощи_и_зелень,Тыква желудевая,40 кКал,"0,8 г","0,1 г","8,92 г"
Овощи_и_зелень,"Тыква желудевая, печеная без соли",56 кКал,"1,12 г","0,14 г","10,18 г"
Овощи_и_зелень,"Тыква желудевая, печеная с солью",56 кКал,"1,12 г","0,14 г","10,18 г"
Овощи_и_зелень,"Тыква желудевая, пюре, без соли",34 кКал,"0,67 г","0,08 г","6,19 г"
Овощи_и_зелень,"Тыква желудевая, пюре, с солью",34 кКал,"0,67 г","0,08 г","6,19 г"
Овощи_и_зелень,"Тыква крупноплодная, все сорта",34 кКал,"0,95 г","0,13 г","7,09 г"
Овощи_и_зелень,"Тыква крупноплодная, все сорта, вареная, с солью",37 кКал,"0,89 г","0,35 г","6,05 г"
Овощи_и_зелень,"Тыква крупноплодная, все сорта, печеная без соли",37 кКал,"0,89 г","0,35 г","6,05 г"
Овощи_и_зелень,Тыква маринованная по 1-88,42 кКал,"0,6 г","0,1 г","8,9 г"
Овощи_и_зелень,Тыква мускатная (грушевидная),45 кКал,1 г,"0,1 г","9,69 г"
Овощи_и_зелень,"Тыква мускатная (грушевидная), замороженная, вареная, c солью",39 кКал,"1,23 г","0,07 г","10,04 г"
Овощи_и_зелень,"Тыква мускатная (грушевидная), замороженная, вареная, без соли",39 кКал,"1,23 г","0,07 г","10,05 г"
Овощи_и_зелень,"Тыква мускатная (грушевидная), замороженная, неприготовленная",57 кКал,"1,76 г","0,1 г","13,11 г"
Овощи_и_зелень,"Тыква мускатная (грушевидная), запеченная без соли",40 кКал,"0,9 г","0,09 г","7,29 г"
Овощи_и_зелень,"Тыква мускатная (грушевидная), запеченная с солью",40 кКал,"0,9 г","0,09 г","7,29 г"
Овощи_и_зелень,Тыква отварная по 1-210,26 кКал,"1,2 г","0,1 г","4,9 г"
Овощи_и_зелень,Тыква припущенная по 1-216,40 кКал,"1,2 г","1,7 г","4,8 г"
Овощи_и_зелень,Тыква спагетти (макаронный кабачок),31 кКал,"0,64 г","0,57 г","5,41 г"
Овощи_и_зелень,"Тыква спагетти (макаронный кабачок), вареная или печеная",27 кКал,"0,66 г","0,26 г","5,06 г"
Овощи_и_зелень,"Тыква спагетти (макаронный кабачок), вареная или печеная, без соли",27 кКал,"0,66 г","0,26 г","5,06 г"
Овощи_и_зелень,"Тыква, консервированная,  без соли",34 кКал,"1,1 г","0,28 г","5,19 г"
Овощи_и_зелень,"Тыква, консервированная,  с солью",34 кКал,"1,1 г","0,28 г","5,19 г"
Овощи_и_зелень,"Тыква, листья, вареные, без соли",21 кКал,"2,72 г","0,22 г","0,69 г"
Овощи_и_зелень,"Тыква, листья, вареные, с солью",21 кКал,"2,72 г","0,22 г","0,69 г"
Овощи_и_зелень,Тыквенное пюре по 1-212,88 кКал,"1,7 г","6,2 г","6,3 г"
Овощи_и_зелень,"Тыквенные листья, сырые",19 кКал,"3,15 г","0,4 г","2,33 г"
Овощи_и_зелень,Тыквенный пуддинг по 1-254,92 кКал,3 г,"3,2 г","12,3 г"
Овощи_и_зелень,Укроп,40 кКал,"2,5 г","0,5 г","6,3 г"
Овощи_и_зелень,"Укроп, свежий",43 кКал,"3,46 г","1,12 г","4,92 г"
Овощи_и_зелень,"Фенхель (луковица), сырой",31 кКал,"1,24 г","0,2 г","4,2 г"
Овощи_и_зелень,Физалис овощной,32 кКал,"0,96 г","1,02 г","3,94 г"
Овощи_и_зелень,"Хашбраун из картофеля, домашнего приготовления",265 кКал,3 г,"12,52 г","31,91 г"
Овощи_и_зелень,"Хашбраун из картофеля, замороженный, без добавок, неприготовленный",82 кКал,"2,06 г","0,62 г","16,32 г"
Овощи_и_зелень,"Хашбраун из картофеля, замороженный, без добавок, приготовленный с масло канолы",219 кКал,"2,65 г","11,59 г","25,31 г"
Овощи_и_зелень,"Хашбраун из картофеля, замороженный, с масляным соусом, неприготовленный",135 кКал,"1,87 г","6,66 г","15,38 г"
Овощи_и_зелень,"Хашбраун из картофеля, замороженный, с масляным соусом, приготовленный",178 кКал,"2,46 г","8,79 г","20,33 г"
Овощи_и_зелень,"Хикама (ямсфрут, мексиканская репа)",38 кКал,"0,72 г","0,09 г","3,92 г"
Овощи_и_зелень,"Хикама (ямсфрут, мексиканская репа) вареный с солью",36 кКал,"0,72 г","0,09 г","8,23 г"
Овощи_и_зелень,"Хикама (ямсфрут, мексиканская репа) вареный, без соли",38 кКал,"0,72 г","0,09 г","8,82 г"
Овощи_и_зелень,"Хризантема увенчанная, вареная, без соли",20 кКал,"1,64 г","0,09 г","2,01 г"
Овощи_и_зелень,"Хризантема увенчанная, вареная, с солью",20 кКал,"1,64 г","0,09 г","2,01 г"
Овощи_и_зелень,"Хризантема увенчанная, сырая",24 кКал,"3,36 г","0,56 г","0,02 г"
Овощи_и_зелень,"Хризантема, листья, сырые",24 кКал,"3,36 г","0,56 г","0,01 г"
Овощи_и_зелень,Цветная капуста,25 кКал,"1,92 г","0,28 г","2,97 г"
Овощи_и_зелень,Цветная капуста,30 кКал,"2,5 г","0,3 г","4,2 г"
Овощи_и_зелень,Цветная капуста жареная по 1-238,47 кКал,"1,7 г","3,1 г",3 г
Овощи_и_зелень,Цветная капуста отварная по 1-210,22 кКал,"1,7 г","0,2 г","3,4 г"
Овощи_и_зелень,"Цветная капуста, вареная, без соли",23 кКал,"1,84 г","0,45 г","1,81 г"
Овощи_и_зелень,"Цветная капуста, вареная, с солью",23 кКал,"1,84 г","0,45 г","1,81 г"
Овощи_и_зелень,"Цветная капуста, замороженная, вареная, без соли",19 кКал,"1,61 г","0,22 г","1,05 г"
Овощи_и_зелень,"Цветная капуста, замороженная, вареная, с солью",17 кКал,"1,61 г","0,22 г","0,46 г"
Овощи_и_зелень,"Цветная капуста, замороженная, неприготовленная",24 кКал,"2,01 г","0,27 г","2,38 г"
Овощи_и_зелень,"Цветная капуста, зеленая, приготовленная без добавления соли",32 кКал,"3,04 г","0,31 г","2,98 г"
Овощи_и_зелень,"Цветная капуста, зеленая, приготовленная с солью",32 кКал,"3,04 г","0,31 г","2,98 г"
Овощи_и_зелень,"Цветная капуста, зеленая, сырая",31 кКал,"2,95 г","0,3 г","2,89 г"
Овощи_и_зелень,"Цветы тыквы, вареные, без соли",15 кКал,"1,09 г","0,08 г","2,4 г"
