Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Фрукты_и_ягоды,Кратева священная,69 кКал,"1,5 г","0,1 г","12,3 г"
Фрукты_и_ягоды,Крыжовник,45 кКал,"0,7 г","0,2 г","9,1 г"
Фрукты_и_ягоды,Крыжовник,44 кКал,"0,88 г","0,58 г","5,88 г"
Фрукты_и_ягоды,"Крыжовник, консервированный в легком сахарном сиропе",73 кКал,"0,65 г","0,2 г","16,35 г"
Фрукты_и_ягоды,Кумкват,71 кКал,"1,88 г","0,86 г","9,4 г"
Фрукты_и_ягоды,Курага (абрикосы сушеные без косточки),232 кКал,"5,2 г","0,3 г",51 г
Фрукты_и_ягоды,Лайм,30 кКал,"0,7 г","0,2 г","7,74 г"
Фрукты_и_ягоды,Лимон,34 кКал,"0,9 г","0,1 г",3 г
Фрукты_и_ягоды,"Лимон без цедры, сырые",29 кКал,"1,1 г","0,3 г","6,52 г"
Фрукты_и_ягоды,"Лимонная цедра, сырая",47 кКал,"1,5 г","0,3 г","5,4 г"
Фрукты_и_ягоды,"Лимонник китайский, ягоды высушенные с семенами",416 кКал,0 г,"40,3 г","13,3 г"
Фрукты_и_ягоды,"Лимонник китайский, ягоды свежие без семян",47 кКал,0 г,0 г,"2,2 г"
Фрукты_и_ягоды,Личи,66 кКал,"0,83 г","0,44 г","15,23 г"
Фрукты_и_ягоды,"Личи, сушеные",277 кКал,"3,8 г","1,2 г","66,1 г"
Фрукты_и_ягоды,"Логанова ягода, мороженная",55 кКал,"1,52 г","0,31 г","7,72 г"
Фрукты_и_ягоды,Лонган,60 кКал,"1,31 г","0,1 г","14,04 г"
Фрукты_и_ягоды,"Лонган, сушеный",286 кКал,"4,9 г","0,4 г",74 г
Фрукты_и_ягоды,Малайское яблоко (Ямбоза),25 кКал,"0,6 г","0,3 г","5,7 г"
Фрукты_и_ягоды,Малина,52 кКал,"1,2 г","0,65 г","5,44 г"
Фрукты_и_ягоды,Малина,46 кКал,"0,8 г","0,5 г","8,3 г"
Фрукты_и_ягоды,Малина дикая (индейцы северных великих равнин),62 кКал,"1,12 г","0,28 г","6,35 г"
